Province_State,Country_Region,Date,ConfirmedCases,Fatalities
,Argentina,2020-01-23,0.0,0.0
,Argentina,2020-01-24,0.0,0.0
,Argentina,2020-01-25,0.0,0.0
,Argentina,2020-01-26,0.0,0.0
,Argentina,2020-01-27,0.0,0.0
,Argentina,2020-01-28,0.0,0.0
,Argentina,2020-01-29,0.0,0.0
,Argentina,2020-01-30,0.0,0.0
,Argentina,2020-01-31,0.0,0.0
,Argentina,2020-02-01,0.0,0.0
,Argentina,2020-02-02,0.0,0.0
,Argentina,2020-02-03,0.0,0.0
,Argentina,2020-02-04,0.0,0.0
,Argentina,2020-02-05,0.0,0.0
,Argentina,2020-02-06,0.0,0.0
,Argentina,2020-02-07,0.0,0.0
,Argentina,2020-02-08,0.0,0.0
,Argentina,2020-02-09,0.0,0.0
,Argentina,2020-02-10,0.0,0.0
,Argentina,2020-02-11,0.0,0.0
,Argentina,2020-02-12,0.0,0.0
,Argentina,2020-02-13,0.0,0.0
,Argentina,2020-02-14,0.0,0.0
,Argentina,2020-02-15,0.0,0.0
,Argentina,2020-02-16,0.0,0.0
,Argentina,2020-02-17,0.0,0.0
,Argentina,2020-02-18,0.0,0.0
,Argentina,2020-02-19,0.0,0.0
,Argentina,2020-02-20,0.0,0.0
,Argentina,2020-02-21,0.0,0.0
,Argentina,2020-02-22,0.0,0.0
,Argentina,2020-02-23,0.0,0.0
,Argentina,2020-02-24,0.0,0.0
,Argentina,2020-02-25,0.0,0.0
,Argentina,2020-02-26,0.0,0.0
,Argentina,2020-02-27,0.0,0.0
,Argentina,2020-02-28,0.0,0.0
,Argentina,2020-02-29,0.0,0.0
,Argentina,2020-03-01,0.0,0.0
,Argentina,2020-03-02,0.0,0.0
,Argentina,2020-03-03,1.0,0.0
,Argentina,2020-03-04,1.0,0.0
,Argentina,2020-03-05,1.0,0.0
,Argentina,2020-03-06,2.0,0.0
,Argentina,2020-03-07,8.0,0.0
,Argentina,2020-03-08,12.0,1.0
,Argentina,2020-03-09,12.0,1.0
,Argentina,2020-03-10,17.0,1.0
,Argentina,2020-03-11,19.0,1.0
,Argentina,2020-03-12,19.0,1.0
,Argentina,2020-03-13,31.0,2.0
,Argentina,2020-03-14,34.0,2.0
,Argentina,2020-03-15,45.0,2.0
,Argentina,2020-03-16,56.0,2.0
,Argentina,2020-03-17,68.0,2.0
,Argentina,2020-03-18,79.0,2.0
,Argentina,2020-03-19,97.0,3.0
,Argentina,2020-03-20,128.0,3.0
,Argentina,2020-03-21,158.0,4.0
,Argentina,2020-03-22,266.0,4.0
,Argentina,2020-03-23,301.0,4.0
,Argentina,2020-03-24,387.0,6.0
,Argentina,2020-03-25,387.0,8.0
,Argentina,2020-03-26,502.0,9.0
,Argentina,2020-03-27,589.0,13.0
,Argentina,2020-03-28,690.0,18.0
,Argentina,2020-03-29,745.0,19.0
,Argentina,2020-03-30,820.0,23.0
,Argentina,2020-03-31,1054.0,27.0
,Argentina,2020-04-01,1054.0,28.0
,Argentina,2020-04-02,1133.0,36.0
,Argentina,2020-04-03,1265.0,39.0
,Argentina,2020-04-04,1451.0,43.0
,Argentina,2020-04-05,1451.0,44.0
,Argentina,2020-04-06,1554.0,48.0
,Argentina,2020-04-07,1628.0,56.0
,Argentina,2020-04-08,1715.0,63.0
,Argentina,2020-04-09,1795.0,72.0
,Argentina,2020-04-10,1975.0,82.0
,Argentina,2020-04-11,1975.0,83.0
,Argentina,2020-04-12,2142.0,90.0
,Argentina,2020-04-13,2208.0,97.0
,Argentina,2020-04-14,2277.0,102.0
,Argentina,2020-04-15,2443.0,111.0
,Argentina,2020-04-16,2571.0,115.0
,Argentina,2020-04-17,2669.0,123.0
,Argentina,2020-04-18,2758.0,129.0
,Argentina,2020-04-19,2839.0,132.0
,Argentina,2020-04-20,2941.0,136.0
,Argentina,2020-04-21,3031.0,147.0
,Argentina,2020-04-22,3144.0,152.0
,Argentina,2020-04-23,3435.0,165.0
,Argentina,2020-04-24,3607.0,176.0
,Argentina,2020-04-25,3780.0,185.0
,Argentina,2020-04-26,3892.0,192.0
,Argentina,2020-04-27,4003.0,197.0
,Argentina,2020-04-28,4127.0,207.0
,Argentina,2020-04-29,4285.0,214.0
,Argentina,2020-04-30,4428.0,218.0
,Argentina,2020-05-01,4532.0,225.0
,Argentina,2020-05-02,4681.0,237.0
,Argentina,2020-05-03,4783.0,246.0
,Argentina,2020-05-04,4887.0,260.0
,Argentina,2020-05-05,5020.0,264.0
,Armenia,2020-01-22,0.0,0.0
,Armenia,2020-01-23,0.0,0.0
,Armenia,2020-01-24,0.0,0.0
,Armenia,2020-01-25,0.0,0.0
,Armenia,2020-01-26,0.0,0.0
,Armenia,2020-01-27,0.0,0.0
,Armenia,2020-01-28,0.0,0.0
,Armenia,2020-01-29,0.0,0.0
,Armenia,2020-01-30,0.0,0.0
,Armenia,2020-01-31,0.0,0.0
,Armenia,2020-02-01,0.0,0.0
,Armenia,2020-02-02,0.0,0.0
,Armenia,2020-02-03,0.0,0.0
,Armenia,2020-02-04,0.0,0.0
,Armenia,2020-02-05,0.0,0.0
,Armenia,2020-02-06,0.0,0.0
,Armenia,2020-02-07,0.0,0.0
,Armenia,2020-02-08,0.0,0.0
,Armenia,2020-02-09,0.0,0.0
,Armenia,2020-02-10,0.0,0.0
,Armenia,2020-02-11,0.0,0.0
,Armenia,2020-02-12,0.0,0.0
,Armenia,2020-02-13,0.0,0.0
,Armenia,2020-02-14,0.0,0.0
,Armenia,2020-02-15,0.0,0.0
,Armenia,2020-02-16,0.0,0.0
,Armenia,2020-02-17,0.0,0.0
,Armenia,2020-02-18,0.0,0.0
,Armenia,2020-02-19,0.0,0.0
,Armenia,2020-02-20,0.0,0.0
,Armenia,2020-02-21,0.0,0.0
,Armenia,2020-02-22,0.0,0.0
,Armenia,2020-02-23,0.0,0.0
,Armenia,2020-02-24,0.0,0.0
,Armenia,2020-02-25,0.0,0.0
,Armenia,2020-02-26,0.0,0.0
,Armenia,2020-02-27,0.0,0.0
,Armenia,2020-02-28,0.0,0.0
,Armenia,2020-02-29,0.0,0.0
,Armenia,2020-03-01,1.0,0.0
,Armenia,2020-03-02,1.0,0.0
,Armenia,2020-03-03,1.0,0.0
,Armenia,2020-03-04,1.0,0.0
,Armenia,2020-03-05,1.0,0.0
,Armenia,2020-03-06,1.0,0.0
,Armenia,2020-03-07,1.0,0.0
,Armenia,2020-03-08,1.0,0.0
,Armenia,2020-03-09,1.0,0.0
,Armenia,2020-03-10,1.0,0.0
,Armenia,2020-03-11,1.0,0.0
,Armenia,2020-03-12,4.0,0.0
,Armenia,2020-03-13,8.0,0.0
,Armenia,2020-03-14,18.0,0.0
,Armenia,2020-03-15,26.0,0.0
,Armenia,2020-03-16,52.0,0.0
,Armenia,2020-03-17,78.0,0.0
,Armenia,2020-03-18,84.0,0.0
,Armenia,2020-03-19,115.0,0.0
,Armenia,2020-03-20,136.0,0.0
,Armenia,2020-03-21,160.0,0.0
,Armenia,2020-03-22,194.0,0.0
,Armenia,2020-03-23,235.0,0.0
,Armenia,2020-03-24,249.0,0.0
,Armenia,2020-03-25,265.0,0.0
,Armenia,2020-03-26,290.0,1.0
,Armenia,2020-03-27,329.0,1.0
,Armenia,2020-03-28,407.0,1.0
,Armenia,2020-03-29,424.0,3.0
,Armenia,2020-03-30,482.0,3.0
,Armenia,2020-03-31,532.0,3.0
,Armenia,2020-04-01,571.0,4.0
,Armenia,2020-04-02,663.0,7.0
,Armenia,2020-04-03,736.0,7.0
,Armenia,2020-04-04,770.0,7.0
,Armenia,2020-04-05,822.0,7.0
,Armenia,2020-04-06,833.0,8.0
,Armenia,2020-04-07,853.0,8.0
,Armenia,2020-04-08,881.0,9.0
,Armenia,2020-04-09,921.0,10.0
,Armenia,2020-04-10,937.0,12.0
,Armenia,2020-04-11,967.0,13.0
,Armenia,2020-04-12,1013.0,13.0
,Armenia,2020-04-13,1039.0,14.0
,Armenia,2020-04-14,1067.0,16.0
,Armenia,2020-04-15,1111.0,17.0
,Armenia,2020-04-16,1159.0,18.0
,Armenia,2020-04-17,1201.0,19.0
,Armenia,2020-04-18,1248.0,20.0
,Armenia,2020-04-19,1291.0,20.0
,Armenia,2020-04-20,1339.0,22.0
,Armenia,2020-04-21,1401.0,24.0
,Armenia,2020-04-22,1473.0,24.0
,Armenia,2020-04-23,1523.0,24.0
,Armenia,2020-04-24,1596.0,27.0
,Armenia,2020-04-25,1677.0,28.0
,Armenia,2020-04-26,1746.0,28.0
,Armenia,2020-04-27,1808.0,29.0
,Armenia,2020-04-28,1867.0,30.0
,Armenia,2020-04-29,1932.0,30.0
,Armenia,2020-04-30,2066.0,32.0
,Armenia,2020-05-01,2148.0,33.0
,Armenia,2020-05-02,2273.0,33.0
,Armenia,2020-05-03,2386.0,35.0
,Armenia,2020-05-04,2507.0,39.0
,Armenia,2020-05-05,2619.0,40.0
Australian Capital Territory,Australia,2020-01-22,0.0,0.0
Australian Capital Territory,Australia,2020-01-23,0.0,0.0
Australian Capital Territory,Australia,2020-01-24,0.0,0.0
Australian Capital Territory,Australia,2020-01-25,0.0,0.0
Australian Capital Territory,Australia,2020-01-26,0.0,0.0
Australian Capital Territory,Australia,2020-01-27,0.0,0.0
Australian Capital Territory,Australia,2020-01-28,0.0,0.0
Australian Capital Territory,Australia,2020-01-29,0.0,0.0
Australian Capital Territory,Australia,2020-01-30,0.0,0.0
Australian Capital Territory,Australia,2020-01-31,0.0,0.0
Australian Capital Territory,Australia,2020-02-01,0.0,0.0
Australian Capital Territory,Australia,2020-02-02,0.0,0.0
Australian Capital Territory,Australia,2020-02-03,0.0,0.0
Australian Capital Territory,Australia,2020-02-04,0.0,0.0
Australian Capital Territory,Australia,2020-02-05,0.0,0.0
Australian Capital Territory,Australia,2020-02-06,0.0,0.0
Australian Capital Territory,Australia,2020-02-07,0.0,0.0
Australian Capital Territory,Australia,2020-02-08,0.0,0.0
Australian Capital Territory,Australia,2020-02-09,0.0,0.0
Australian Capital Territory,Australia,2020-02-10,0.0,0.0
Australian Capital Territory,Australia,2020-02-11,0.0,0.0
Australian Capital Territory,Australia,2020-02-12,0.0,0.0
Australian Capital Territory,Australia,2020-02-13,0.0,0.0
Australian Capital Territory,Australia,2020-02-14,0.0,0.0
Australian Capital Territory,Australia,2020-02-15,0.0,0.0
Australian Capital Territory,Australia,2020-02-16,0.0,0.0
Australian Capital Territory,Australia,2020-02-17,0.0,0.0
Australian Capital Territory,Australia,2020-02-18,0.0,0.0
Australian Capital Territory,Australia,2020-02-19,0.0,0.0
Australian Capital Territory,Australia,2020-02-20,0.0,0.0
Australian Capital Territory,Australia,2020-02-21,0.0,0.0
Australian Capital Territory,Australia,2020-02-22,0.0,0.0
Australian Capital Territory,Australia,2020-02-23,0.0,0.0
Australian Capital Territory,Australia,2020-02-24,0.0,0.0
Australian Capital Territory,Australia,2020-02-25,0.0,0.0
Australian Capital Territory,Australia,2020-02-26,0.0,0.0
Australian Capital Territory,Australia,2020-02-27,0.0,0.0
Australian Capital Territory,Australia,2020-02-28,0.0,0.0
Australian Capital Territory,Australia,2020-02-29,0.0,0.0
Australian Capital Territory,Australia,2020-03-01,0.0,0.0
Australian Capital Territory,Australia,2020-03-02,0.0,0.0
Australian Capital Territory,Australia,2020-03-03,0.0,0.0
Australian Capital Territory,Australia,2020-03-04,0.0,0.0
Australian Capital Territory,Australia,2020-03-05,0.0,0.0
Australian Capital Territory,Australia,2020-03-06,0.0,0.0
Australian Capital Territory,Australia,2020-03-07,0.0,0.0
Australian Capital Territory,Australia,2020-03-08,0.0,0.0
Australian Capital Territory,Australia,2020-03-09,0.0,0.0
Australian Capital Territory,Australia,2020-03-10,0.0,0.0
Australian Capital Territory,Australia,2020-03-11,0.0,0.0
Australian Capital Territory,Australia,2020-03-12,0.0,0.0
Australian Capital Territory,Australia,2020-03-13,1.0,0.0
Australian Capital Territory,Australia,2020-03-14,1.0,0.0
Australian Capital Territory,Australia,2020-03-15,1.0,0.0
Australian Capital Territory,Australia,2020-03-16,2.0,0.0
Australian Capital Territory,Australia,2020-03-17,2.0,0.0
Australian Capital Territory,Australia,2020-03-18,3.0,0.0
Australian Capital Territory,Australia,2020-03-19,4.0,0.0
Australian Capital Territory,Australia,2020-03-20,6.0,0.0
Australian Capital Territory,Australia,2020-03-21,9.0,0.0
Australian Capital Territory,Australia,2020-03-22,19.0,0.0
Australian Capital Territory,Australia,2020-03-23,32.0,0.0
Australian Capital Territory,Australia,2020-03-24,39.0,0.0
Australian Capital Territory,Australia,2020-03-25,39.0,0.0
Australian Capital Territory,Australia,2020-03-26,53.0,0.0
Australian Capital Territory,Australia,2020-03-27,62.0,0.0
Australian Capital Territory,Australia,2020-03-28,71.0,0.0
Australian Capital Territory,Australia,2020-03-29,77.0,0.0
Australian Capital Territory,Australia,2020-03-30,78.0,1.0
Australian Capital Territory,Australia,2020-03-31,80.0,1.0
Australian Capital Territory,Australia,2020-04-01,84.0,1.0
Australian Capital Territory,Australia,2020-04-02,87.0,1.0
Australian Capital Territory,Australia,2020-04-03,91.0,1.0
Australian Capital Territory,Australia,2020-04-04,93.0,2.0
Australian Capital Territory,Australia,2020-04-05,96.0,2.0
Australian Capital Territory,Australia,2020-04-06,96.0,2.0
Australian Capital Territory,Australia,2020-04-07,96.0,2.0
Australian Capital Territory,Australia,2020-04-08,99.0,2.0
Australian Capital Territory,Australia,2020-04-09,100.0,2.0
Australian Capital Territory,Australia,2020-04-10,103.0,2.0
Australian Capital Territory,Australia,2020-04-11,103.0,2.0
Australian Capital Territory,Australia,2020-04-12,103.0,2.0
Australian Capital Territory,Australia,2020-04-13,102.0,2.0
Australian Capital Territory,Australia,2020-04-14,103.0,2.0
Australian Capital Territory,Australia,2020-04-15,103.0,3.0
Australian Capital Territory,Australia,2020-04-16,103.0,3.0
Australian Capital Territory,Australia,2020-04-17,103.0,3.0
Australian Capital Territory,Australia,2020-04-18,103.0,3.0
Australian Capital Territory,Australia,2020-04-19,103.0,3.0
Australian Capital Territory,Australia,2020-04-20,104.0,3.0
Australian Capital Territory,Australia,2020-04-21,104.0,3.0
Australian Capital Territory,Australia,2020-04-22,104.0,3.0
Australian Capital Territory,Australia,2020-04-23,104.0,3.0
Australian Capital Territory,Australia,2020-04-24,105.0,3.0
Australian Capital Territory,Australia,2020-04-25,106.0,3.0
Australian Capital Territory,Australia,2020-04-26,106.0,3.0
Australian Capital Territory,Australia,2020-04-27,106.0,3.0
Australian Capital Territory,Australia,2020-04-28,106.0,3.0
Australian Capital Territory,Australia,2020-04-29,106.0,3.0
Australian Capital Territory,Australia,2020-04-30,106.0,3.0
Australian Capital Territory,Australia,2020-05-01,106.0,3.0
Australian Capital Territory,Australia,2020-05-02,106.0,3.0
Australian Capital Territory,Australia,2020-05-03,106.0,3.0
Australian Capital Territory,Australia,2020-05-04,107.0,3.0
Australian Capital Territory,Australia,2020-05-05,107.0,3.0
New South Wales,Australia,2020-01-22,0.0,0.0
New South Wales,Australia,2020-01-23,0.0,0.0
New South Wales,Australia,2020-01-24,0.0,0.0
New South Wales,Australia,2020-01-25,0.0,0.0
New South Wales,Australia,2020-01-26,3.0,0.0
New South Wales,Australia,2020-01-27,4.0,0.0
New South Wales,Australia,2020-01-28,4.0,0.0
New South Wales,Australia,2020-01-29,4.0,0.0
New South Wales,Australia,2020-01-30,4.0,0.0
New South Wales,Australia,2020-01-31,4.0,0.0
New South Wales,Australia,2020-02-01,4.0,0.0
New South Wales,Australia,2020-02-02,4.0,0.0
New South Wales,Australia,2020-02-03,4.0,0.0
New South Wales,Australia,2020-02-04,4.0,0.0
New South Wales,Australia,2020-02-05,4.0,0.0
New South Wales,Australia,2020-02-06,4.0,0.0
New South Wales,Australia,2020-02-07,4.0,0.0
New South Wales,Australia,2020-02-08,4.0,0.0
New South Wales,Australia,2020-02-09,4.0,0.0
New South Wales,Australia,2020-02-10,4.0,0.0
New South Wales,Australia,2020-02-11,4.0,0.0
New South Wales,Australia,2020-02-12,4.0,0.0
New South Wales,Australia,2020-02-13,4.0,0.0
New South Wales,Australia,2020-02-14,4.0,0.0
New South Wales,Australia,2020-02-15,4.0,0.0
New South Wales,Australia,2020-02-16,4.0,0.0
New South Wales,Australia,2020-02-17,4.0,0.0
New South Wales,Australia,2020-02-18,4.0,0.0
New South Wales,Australia,2020-02-19,4.0,0.0
New South Wales,Australia,2020-02-20,4.0,0.0
New South Wales,Australia,2020-02-21,4.0,0.0
New South Wales,Australia,2020-02-22,4.0,0.0
New South Wales,Australia,2020-02-23,4.0,0.0
New South Wales,Australia,2020-02-24,4.0,0.0
New South Wales,Australia,2020-02-25,4.0,0.0
New South Wales,Australia,2020-02-26,4.0,0.0
New South Wales,Australia,2020-02-27,4.0,0.0
New South Wales,Australia,2020-02-28,4.0,0.0
New South Wales,Australia,2020-02-29,4.0,0.0
New South Wales,Australia,2020-03-01,6.0,0.0
New South Wales,Australia,2020-03-02,6.0,0.0
New South Wales,Australia,2020-03-03,13.0,0.0
New South Wales,Australia,2020-03-04,22.0,1.0
New South Wales,Australia,2020-03-05,22.0,1.0
New South Wales,Australia,2020-03-06,26.0,1.0
New South Wales,Australia,2020-03-07,28.0,1.0
New South Wales,Australia,2020-03-08,38.0,2.0
New South Wales,Australia,2020-03-09,48.0,2.0
New South Wales,Australia,2020-03-10,55.0,2.0
New South Wales,Australia,2020-03-11,65.0,2.0
New South Wales,Australia,2020-03-12,65.0,2.0
New South Wales,Australia,2020-03-13,92.0,2.0
New South Wales,Australia,2020-03-14,112.0,2.0
New South Wales,Australia,2020-03-15,134.0,2.0
New South Wales,Australia,2020-03-16,171.0,2.0
New South Wales,Australia,2020-03-17,210.0,4.0
New South Wales,Australia,2020-03-18,267.0,5.0
New South Wales,Australia,2020-03-19,307.0,5.0
New South Wales,Australia,2020-03-20,353.0,6.0
New South Wales,Australia,2020-03-21,436.0,6.0
New South Wales,Australia,2020-03-22,669.0,6.0
New South Wales,Australia,2020-03-23,669.0,6.0
New South Wales,Australia,2020-03-24,818.0,7.0
New South Wales,Australia,2020-03-25,1029.0,7.0
New South Wales,Australia,2020-03-26,1219.0,7.0
New South Wales,Australia,2020-03-27,1405.0,7.0
New South Wales,Australia,2020-03-28,1617.0,8.0
New South Wales,Australia,2020-03-29,1791.0,8.0
New South Wales,Australia,2020-03-30,2032.0,8.0
New South Wales,Australia,2020-03-31,2032.0,8.0
New South Wales,Australia,2020-04-01,2182.0,9.0
New South Wales,Australia,2020-04-02,2298.0,10.0
New South Wales,Australia,2020-04-03,2389.0,12.0
New South Wales,Australia,2020-04-04,2493.0,12.0
New South Wales,Australia,2020-04-05,2580.0,16.0
New South Wales,Australia,2020-04-06,2637.0,18.0
New South Wales,Australia,2020-04-07,2686.0,21.0
New South Wales,Australia,2020-04-08,2734.0,21.0
New South Wales,Australia,2020-04-09,2773.0,21.0
New South Wales,Australia,2020-04-10,2822.0,22.0
New South Wales,Australia,2020-04-11,2857.0,23.0
New South Wales,Australia,2020-04-12,2857.0,24.0
New South Wales,Australia,2020-04-13,2863.0,25.0
New South Wales,Australia,2020-04-14,2870.0,25.0
New South Wales,Australia,2020-04-15,2886.0,25.0
New South Wales,Australia,2020-04-16,2897.0,25.0
New South Wales,Australia,2020-04-17,2926.0,26.0
New South Wales,Australia,2020-04-18,2936.0,26.0
New South Wales,Australia,2020-04-19,2957.0,26.0
New South Wales,Australia,2020-04-20,2963.0,26.0
New South Wales,Australia,2020-04-21,2969.0,26.0
New South Wales,Australia,2020-04-22,2971.0,26.0
New South Wales,Australia,2020-04-23,2976.0,31.0
New South Wales,Australia,2020-04-24,2982.0,33.0
New South Wales,Australia,2020-04-25,2994.0,33.0
New South Wales,Australia,2020-04-26,3002.0,34.0
New South Wales,Australia,2020-04-27,3004.0,34.0
New South Wales,Australia,2020-04-28,3016.0,39.0
New South Wales,Australia,2020-04-29,3016.0,40.0
New South Wales,Australia,2020-04-30,3025.0,41.0
New South Wales,Australia,2020-05-01,3030.0,41.0
New South Wales,Australia,2020-05-02,3035.0,42.0
New South Wales,Australia,2020-05-03,3033.0,42.0
New South Wales,Australia,2020-05-04,3035.0,43.0
New South Wales,Australia,2020-05-05,3042.0,44.0
Northern Territory,Australia,2020-01-22,0.0,0.0
Northern Territory,Australia,2020-01-23,0.0,0.0
Northern Territory,Australia,2020-01-24,0.0,0.0
Northern Territory,Australia,2020-01-25,0.0,0.0
Northern Territory,Australia,2020-01-26,0.0,0.0
Northern Territory,Australia,2020-01-27,0.0,0.0
Northern Territory,Australia,2020-01-28,0.0,0.0
Northern Territory,Australia,2020-01-29,0.0,0.0
Northern Territory,Australia,2020-01-30,0.0,0.0
Northern Territory,Australia,2020-01-31,0.0,0.0
Northern Territory,Australia,2020-02-01,0.0,0.0
Northern Territory,Australia,2020-02-02,0.0,0.0
Northern Territory,Australia,2020-02-03,0.0,0.0
Northern Territory,Australia,2020-02-04,0.0,0.0
Northern Territory,Australia,2020-02-05,0.0,0.0
Northern Territory,Australia,2020-02-06,0.0,0.0
Northern Territory,Australia,2020-02-07,0.0,0.0
Northern Territory,Australia,2020-02-08,0.0,0.0
Northern Territory,Australia,2020-02-09,0.0,0.0
Northern Territory,Australia,2020-02-10,0.0,0.0
Northern Territory,Australia,2020-02-11,0.0,0.0
Northern Territory,Australia,2020-02-12,0.0,0.0
Northern Territory,Australia,2020-02-13,0.0,0.0
Northern Territory,Australia,2020-02-14,0.0,0.0
Northern Territory,Australia,2020-02-15,0.0,0.0
Northern Territory,Australia,2020-02-16,0.0,0.0
Northern Territory,Australia,2020-02-17,0.0,0.0
Northern Territory,Australia,2020-02-18,0.0,0.0
Northern Territory,Australia,2020-02-19,0.0,0.0
Northern Territory,Australia,2020-02-20,0.0,0.0
Northern Territory,Australia,2020-02-21,0.0,0.0
Northern Territory,Australia,2020-02-22,0.0,0.0
Northern Territory,Australia,2020-02-23,0.0,0.0
Northern Territory,Australia,2020-02-24,0.0,0.0
Northern Territory,Australia,2020-02-25,0.0,0.0
Northern Territory,Australia,2020-02-26,0.0,0.0
Northern Territory,Australia,2020-02-27,0.0,0.0
Northern Territory,Australia,2020-02-28,0.0,0.0
Northern Territory,Australia,2020-02-29,0.0,0.0
Northern Territory,Australia,2020-03-01,0.0,0.0
Northern Territory,Australia,2020-03-02,0.0,0.0
Northern Territory,Australia,2020-03-03,0.0,0.0
Northern Territory,Australia,2020-03-04,1.0,0.0
Northern Territory,Australia,2020-03-05,1.0,0.0
Northern Territory,Australia,2020-03-06,0.0,0.0
Northern Territory,Australia,2020-03-07,0.0,0.0
Northern Territory,Australia,2020-03-08,0.0,0.0
Northern Territory,Australia,2020-03-09,0.0,0.0
Northern Territory,Australia,2020-03-10,1.0,0.0
Northern Territory,Australia,2020-03-11,1.0,0.0
Northern Territory,Australia,2020-03-12,1.0,0.0
Northern Territory,Australia,2020-03-13,1.0,0.0
Northern Territory,Australia,2020-03-14,1.0,0.0
Northern Territory,Australia,2020-03-15,1.0,0.0
Northern Territory,Australia,2020-03-16,1.0,0.0
Northern Territory,Australia,2020-03-17,1.0,0.0
Northern Territory,Australia,2020-03-18,1.0,0.0
Northern Territory,Australia,2020-03-19,1.0,0.0
Northern Territory,Australia,2020-03-20,3.0,0.0
Northern Territory,Australia,2020-03-21,3.0,0.0
Northern Territory,Australia,2020-03-22,5.0,0.0
Northern Territory,Australia,2020-03-23,5.0,0.0
Northern Territory,Australia,2020-03-24,6.0,0.0
Northern Territory,Australia,2020-03-25,6.0,0.0
Northern Territory,Australia,2020-03-26,12.0,0.0
Northern Territory,Australia,2020-03-27,12.0,0.0
Northern Territory,Australia,2020-03-28,15.0,0.0
Northern Territory,Australia,2020-03-29,15.0,0.0
Northern Territory,Australia,2020-03-30,15.0,0.0
Northern Territory,Australia,2020-03-31,17.0,0.0
Northern Territory,Australia,2020-04-01,19.0,0.0
Northern Territory,Australia,2020-04-02,21.0,0.0
Northern Territory,Australia,2020-04-03,22.0,0.0
Northern Territory,Australia,2020-04-04,26.0,0.0
Northern Territory,Australia,2020-04-05,27.0,0.0
Northern Territory,Australia,2020-04-06,28.0,0.0
Northern Territory,Australia,2020-04-07,28.0,0.0
Northern Territory,Australia,2020-04-08,28.0,0.0
Northern Territory,Australia,2020-04-09,28.0,0.0
Northern Territory,Australia,2020-04-10,28.0,0.0
Northern Territory,Australia,2020-04-11,28.0,0.0
Northern Territory,Australia,2020-04-12,28.0,0.0
Northern Territory,Australia,2020-04-13,28.0,0.0
Northern Territory,Australia,2020-04-14,28.0,0.0
Northern Territory,Australia,2020-04-15,28.0,0.0
Northern Territory,Australia,2020-04-16,28.0,0.0
Northern Territory,Australia,2020-04-17,28.0,0.0
Northern Territory,Australia,2020-04-18,28.0,0.0
Northern Territory,Australia,2020-04-19,28.0,0.0
Northern Territory,Australia,2020-04-20,28.0,0.0
Northern Territory,Australia,2020-04-21,28.0,0.0
Northern Territory,Australia,2020-04-22,28.0,0.0
Northern Territory,Australia,2020-04-23,28.0,0.0
Northern Territory,Australia,2020-04-24,28.0,0.0
Northern Territory,Australia,2020-04-25,28.0,0.0
Northern Territory,Australia,2020-04-26,28.0,0.0
Northern Territory,Australia,2020-04-27,28.0,0.0
Northern Territory,Australia,2020-04-28,28.0,0.0
Northern Territory,Australia,2020-04-29,28.0,0.0
Northern Territory,Australia,2020-04-30,28.0,0.0
Northern Territory,Australia,2020-05-01,27.0,0.0
Northern Territory,Australia,2020-05-02,29.0,0.0
Northern Territory,Australia,2020-05-03,29.0,0.0
Northern Territory,Australia,2020-05-04,29.0,0.0
Northern Territory,Australia,2020-05-05,29.0,0.0
Queensland,Australia,2020-01-22,0.0,0.0
Queensland,Australia,2020-01-23,0.0,0.0
Queensland,Australia,2020-01-24,0.0,0.0
Queensland,Australia,2020-01-25,0.0,0.0
Queensland,Australia,2020-01-26,0.0,0.0
Queensland,Australia,2020-01-27,0.0,0.0
Queensland,Australia,2020-01-28,0.0,0.0
Queensland,Australia,2020-01-29,1.0,0.0
Queensland,Australia,2020-01-30,3.0,0.0
Queensland,Australia,2020-01-31,2.0,0.0
Queensland,Australia,2020-02-01,3.0,0.0
Queensland,Australia,2020-02-02,2.0,0.0
Queensland,Australia,2020-02-03,2.0,0.0
Queensland,Australia,2020-02-04,3.0,0.0
Queensland,Australia,2020-02-05,3.0,0.0
Queensland,Australia,2020-02-06,4.0,0.0
Queensland,Australia,2020-02-07,5.0,0.0
Queensland,Australia,2020-02-08,5.0,0.0
Queensland,Australia,2020-02-09,5.0,0.0
Queensland,Australia,2020-02-10,5.0,0.0
Queensland,Australia,2020-02-11,5.0,0.0
Queensland,Australia,2020-02-12,5.0,0.0
Queensland,Australia,2020-02-13,5.0,0.0
Queensland,Australia,2020-02-14,5.0,0.0
Queensland,Australia,2020-02-15,5.0,0.0
Queensland,Australia,2020-02-16,5.0,0.0
Queensland,Australia,2020-02-17,5.0,0.0
Queensland,Australia,2020-02-18,5.0,0.0
Queensland,Australia,2020-02-19,5.0,0.0
Queensland,Australia,2020-02-20,5.0,0.0
Queensland,Australia,2020-02-21,5.0,0.0
Queensland,Australia,2020-02-22,5.0,0.0
Queensland,Australia,2020-02-23,5.0,0.0
Queensland,Australia,2020-02-24,5.0,0.0
Queensland,Australia,2020-02-25,5.0,0.0
Queensland,Australia,2020-02-26,5.0,0.0
Queensland,Australia,2020-02-27,5.0,0.0
Queensland,Australia,2020-02-28,5.0,0.0
Queensland,Australia,2020-02-29,9.0,0.0
Queensland,Australia,2020-03-01,9.0,0.0
Queensland,Australia,2020-03-02,9.0,0.0
Queensland,Australia,2020-03-03,11.0,0.0
Queensland,Australia,2020-03-04,11.0,0.0
Queensland,Australia,2020-03-05,13.0,0.0
Queensland,Australia,2020-03-06,13.0,0.0
